uid,entity_id,original_uid,question,entity_exercise_id,original_question,concepts,response,timestamp,sequence_order,split
1380,uid1380,88481,1066,ex1066,85749,107,0,35234694,20,test
1380,uid1380,88481,1053,ex1053,85726,107,0,35235025,21,test
1380,uid1380,88481,1054,ex1054,85727,107,1,35235710,22,test
1381,uid1381,88483,995,ex995,84964,102,0,32652004,0,train
1381,uid1381,88483,873,ex873,84742,102,1,32652291,1,train
1381,uid1381,88483,878,ex878,84751,102,1,32652383,2,train
1381,uid1381,88483,977,ex977,84946,102,1,32652470,3,train
1381,uid1381,88483,1114,ex1114,85862,102,0,32656500,4,train
1381,uid1381,88483,1090,ex1090,85825,102,1,32656719,5,train
1381,uid1381,88483,1094,ex1094,85833,102,0,32656782,6,train
1381,uid1381,88483,1105,ex1105,85850,102,1,32657045,7,train
1381,uid1381,88483,1106,ex1106,85853,102,1,32657203,8,train
1381,uid1381,88483,1078,ex1078,85805,102,1,32657303,9,train
1381,uid1381,88483,1774,ex1774,90658,42,0,34608394,10,train
1381,uid1381,88483,1769,ex1769,90540,42,0,34609898,11,train
1381,uid1381,88483,1762,ex1762,90440,42,0,34611531,12,train
1381,uid1381,88483,229,ex229,49016,5,0,35065507,13,train
1381,uid1381,88483,511,ex511,57087,7,0,35181321,14,train
1381,uid1381,88483,85,ex85,119241,25,1,35183118,15,train
1381,uid1381,88483,131,ex131,119371,25,1,35183298,16,train
1381,uid1381,88483,146,ex146,119387,25,0,35183376,17,train
1381,uid1381,88483,128,ex128,119367,25,1,35183990,18,train
1381,uid1381,88483,134,ex134,119374,25,1,35184054,19,train
1381,uid1381,88483,140,ex140,119381,25,0,35184093,20,train
1381,uid1381,88483,90,ex90,119247,25,1,35184413,21,train
1381,uid1381,88483,120,ex120,119359,25,1,35184478,22,train
1381,uid1381,88483,103,ex103,119288,25,1,35184541,23,train
1381,uid1381,88483,143,ex143,119384,25,1,35184640,24,train
1381,uid1381,88483,139,ex139,119380,25,1,35232732,25,train
1381,uid1381,88483,1066,ex1066,85749,107,1,35232777,26,train
1381,uid1381,88483,1926,ex1926,97691,66,0,35235511,27,train
1382,uid1382,88484,982,ex982,84951,102,0,32652015,0,test
1382,uid1382,88484,911,ex911,84880,102,0,32652377,1,test
1382,uid1382,88484,963,ex963,84932,102,0,32652531,2,test
1382,uid1382,88484,1003,ex1003,84972,102,1,32652676,3,test
1382,uid1382,88484,861,ex861,84726,102,1,32653641,4,test
1382,uid1382,88484,989,ex989,84958,102,0,32653745,5,test
1382,uid1382,88484,916,ex916,84885,102,1,32653979,6,test
1382,uid1382,88484,1111,ex1111,85859,102,0,32657186,7,test
1382,uid1382,88484,1116,ex1116,85864,102,0,32659630,8,test
1382,uid1382,88484,1105,ex1105,85850,102,0,32659712,9,test
1382,uid1382,88484,1086,ex1086,85820,102,0,32660421,10,test
1382,uid1382,88484,1108,ex1108,85855,102,1,34499326,11,test
1382,uid1382,88484,972,ex972,84941,102,1,34503396,12,test
1382,uid1382,88484,1006,ex1006,84975,102,0,34506843,13,test
1382,uid1382,88484,979,ex979,84948,102,1,34507218,14,test
1382,uid1382,88484,919,ex919,84888,102,0,34507418,15,test
1382,uid1382,88484,900,ex900,84829,102,1,34507950,16,test
1382,uid1382,88484,999,ex999,84968,102,1,34508073,17,test
1382,uid1382,88484,883,ex883,84782,102,0,34593806,18,test
1382,uid1382,88484,1001,ex1001,84970,102,1,34701851,19,test
1382,uid1382,88484,947,ex947,84916,102,0,34701870,20,test
1382,uid1382,88484,962,ex962,84931,102,0,34701893,21,test
1382,uid1382,88484,885,ex885,84784,102,0,34701932,22,test
1382,uid1382,88484,872,ex872,84741,102,1,34701967,23,test
1382,uid1382,88484,128,ex128,119367,25,0,35185936,24,test
1382,uid1382,88484,138,ex138,119379,25,0,35186176,25,test
1382,uid1382,88484,99,ex99,119268,25,0,35186314,26,test
1382,uid1382,88484,122,ex122,119361,25,1,35186785,27,test
1382,uid1382,88484,96,ex96,119254,25,0,35186810,28,test
1382,uid1382,88484,230,ex230,49020,5,1,35234608,29,test
1382,uid1382,88484,511,ex511,57087,7,1,35235559,30,test
1383,uid1383,88517,1001,ex1001,84970,102,0,32676840,0,train
1383,uid1383,88517,858,ex858,84723,102,0,32677139,1,train
1383,uid1383,88517,885,ex885,84784,102,0,32677324,2,train
1383,uid1383,88517,943,ex943,84912,102,0,32677579,3,train
1383,uid1383,88517,956,ex956,84925,102,0,32677666,4,train
1383,uid1383,88517,944,ex944,84913,102,0,32677792,5,train
1383,uid1383,88517,876,ex876,84746,102,0,32677868,6,train
1383,uid1383,88517,1122,ex1122,85872,102,0,32678615,7,train
1383,uid1383,88517,1119,ex1119,85868,102,0,32678849,8,train
1383,uid1383,88517,1088,ex1088,85822,102,0,32678992,9,train
1383,uid1383,88517,1079,ex1079,85806,102,0,32679574,10,train
1383,uid1383,88517,1080,ex1080,85807,102,1,32680248,11,train
1383,uid1383,88517,263,ex263,49310,124,0,34712214,12,train
1383,uid1383,88517,262,ex262,49304,124,0,34712287,13,train
1383,uid1383,88517,1540,ex1540,88953,34,0,34716175,14,train
1383,uid1383,88517,1775,ex1775,90659,138,0,34716660,15,train
1383,uid1383,88517,1762,ex1762,90440,42,1,34717105,16,train
1383,uid1383,88517,125,ex125,119364,25,0,35192798,17,train
1383,uid1383,88517,105,ex105,119298,25,0,35193013,18,train
1383,uid1383,88517,85,ex85,119241,25,0,35193305,19,train
1383,uid1383,88517,128,ex128,119367,25,0,35193548,20,train
1383,uid1383,88517,124,ex124,119363,25,0,35193752,21,train
1383,uid1383,88517,123,ex123,119362,25,0,35193817,22,train
1383,uid1383,88517,109,ex109,119310,25,0,35193861,23,train
1383,uid1383,88517,95,ex95,119253,25,0,35194188,24,train
1384,uid1384,88518,1771,ex1771,90578,42,0,34712864,0,train
1384,uid1384,88518,1766,ex1766,90531,42,1,34713218,1,train
1384,uid1384,88518,1773,ex1773,90645,42,1,34713269,2,train
1384,uid1384,88518,138,ex138,119379,25,0,35194759,3,train
1384,uid1384,88518,90,ex90,119247,25,0,35195885,4,train
1384,uid1384,88518,85,ex85,119241,25,0,35196448,5,train
1384,uid1384,88518,120,ex120,119359,25,0,35196603,6,train
1384,uid1384,88518,115,ex115,119338,25,0,35196882,7,train
1384,uid1384,88518,100,ex100,119273,25,0,35197211,8,train
1384,uid1384,88518,227,ex227,48873,5,1,35239882,9,train
1384,uid1384,88518,1062,ex1062,85741,107,0,35242695,10,train
1384,uid1384,88518,1040,ex1040,85701,107,0,35242966,11,train
1384,uid1384,88518,1043,ex1043,85704,107,0,35243193,12,train
1384,uid1384,88518,1068,ex1068,85751,107,1,35243406,13,train
1384,uid1384,88518,1041,ex1041,85702,107,0,35243462,14,train
1384,uid1384,88518,1042,ex1042,85703,107,1,35243544,15,train
1384,uid1384,88518,1047,ex1047,85710,107,1,35243585,16,train
1384,uid1384,88518,1922,ex1922,97675,66,0,35243912,17,train
1385,uid1385,88591,855,ex855,84720,102,0,32707412,0,train
1385,uid1385,88591,889,ex889,84788,102,0,32709879,1,train
1385,uid1385,88591,999,ex999,84968,102,1,32711518,2,train
1385,uid1385,88591,955,ex955,84924,102,0,32711790,3,train
1385,uid1385,88591,906,ex906,84835,102,1,32712527,4,train
1385,uid1385,88591,944,ex944,84913,102,0,32712644,5,train
1385,uid1385,88591,952,ex952,84921,102,0,32712964,6,train
1385,uid1385,88591,1083,ex1083,85811,102,0,32713986,7,train
1385,uid1385,88591,1113,ex1113,85861,102,0,32714309,8,train
1385,uid1385,88591,1111,ex1111,85859,102,0,32714821,9,train
1385,uid1385,88591,1101,ex1101,85844,102,0,32714952,10,train
1385,uid1385,88591,1075,ex1075,85802,102,0,32715068,11,train
1385,uid1385,88591,1088,ex1088,85822,102,0,32715412,12,train
1385,uid1385,88591,919,ex919,84888,102,0,34723165,13,train
1385,uid1385,88591,878,ex878,84751,102,0,34723472,14,train
1385,uid1385,88591,954,ex954,84923,102,0,34723665,15,train
1385,uid1385,88591,965,ex965,84934,102,0,34723910,16,train
1385,uid1385,88591,862,ex862,84727,102,0,34724040,17,train
1385,uid1385,88591,960,ex960,84929,102,0,34724188,18,train
1385,uid1385,88591,1093,ex1093,85831,102,0,34724371,19,train
1385,uid1385,88591,1129,ex1129,85884,102,0,34724446,20,train
1385,uid1385,88591,1106,ex1106,85853,102,0,34724504,21,train
1385,uid1385,88591,1117,ex1117,85865,102,0,34724569,22,train
1385,uid1385,88591,1080,ex1080,85807,102,0,34724659,23,train
1385,uid1385,88591,1096,ex1096,85835,102,0,34724730,24,train
1385,uid1385,88591,122,ex122,119361,25,0,35201354,25,train
1385,uid1385,88591,93,ex93,119251,25,0,35201402,26,train
1386,uid1386,88640,433,ex433,53798,44,0,32443569,0,train
1386,uid1386,88640,1273,ex1273,86322,44,0,32443666,1,train
1386,uid1386,88640,1297,ex1297,86356,44,1,32444434,2,train
1386,uid1386,88640,1325,ex1325,86527,44,0,32444616,3,train
1386,uid1386,88640,1353,ex1353,86555,44,1,32445052,4,train
1386,uid1386,88640,1333,ex1333,86535,44,1,32445236,5,train
1386,uid1386,88640,1301,ex1301,86360,44,1,32445334,6,train
1386,uid1386,88640,422,ex422,53787,44,0,32445748,7,train
1386,uid1386,88640,412,ex412,53777,44,1,32445853,8,train
1386,uid1386,88640,429,ex429,53794,44,1,32445920,9,train
1387,uid1387,88642,990,ex990,84959,102,0,32739384,0,train
1387,uid1387,88642,967,ex967,84936,102,0,32739617,1,train
1387,uid1387,88642,886,ex886,84785,102,0,32739773,2,train
1387,uid1387,88642,941,ex941,84910,102,1,32740147,3,train
1387,uid1387,88642,975,ex975,84944,102,1,32740716,4,train
1387,uid1387,88642,1002,ex1002,84971,102,1,32740789,5,train
1387,uid1387,88642,1785,ex1785,91009,140,1,32742799,6,train
1387,uid1387,88642,1784,ex1784,90993,140,0,34612035,7,train
1387,uid1387,88642,264,ex264,49313,124,0,34738682,8,train
1387,uid1387,88642,262,ex262,49304,124,0,34741981,9,train
1387,uid1387,88642,1541,ex1541,88954,34,0,35209039,10,train
1387,uid1387,88642,25,ex25,107830,66,0,35250464,11,train
1387,uid1387,88642,7,ex7,107703,66,0,35250561,12,train
1387,uid1387,88642,13,ex13,107745,66,0,35250610,13,train
1387,uid1387,88642,5,ex5,107689,66,0,35250662,14,train
1387,uid1387,88642,142,ex142,119383,25,0,35312505,15,train
1388,uid1388,88643,985,ex985,84954,102,0,32738427,0,train
1388,uid1388,88643,959,ex959,84928,102,1,32738725,1,train
1388,uid1388,88643,909,ex909,84838,102,0,32738926,2,train
1388,uid1388,88643,912,ex912,84881,102,1,32739259,3,train
1388,uid1388,88643,857,ex857,84722,102,1,32739346,4,train
1388,uid1388,88643,949,ex949,84918,102,1,32739394,5,train
1388,uid1388,88643,1070,ex1070,85794,102,0,32739707,6,train
1388,uid1388,88643,1129,ex1129,85884,102,1,32740139,7,train
1388,uid1388,88643,1100,ex1100,85841,102,1,32740245,8,train
1388,uid1388,88643,311,ex311,51153,64,1,35207196,9,train
1388,uid1388,88643,137,ex137,119378,25,0,35207432,10,train
1388,uid1388,88643,115,ex115,119338,25,1,35207540,11,train
1388,uid1388,88643,121,ex121,119360,25,0,35207597,12,train
1388,uid1388,88643,91,ex91,119248,25,0,35207635,13,train
1388,uid1388,88643,114,ex114,119334,25,1,35207714,14,train
1388,uid1388,88643,142,ex142,119383,25,0,35207813,15,train
1388,uid1388,88643,111,ex111,119318,25,1,35207897,16,train
1388,uid1388,88643,98,ex98,119263,25,0,35207934,17,train
1388,uid1388,88643,108,ex108,119309,25,1,35208127,18,train
1388,uid1388,88643,1925,ex1925,97687,66,0,35249634,19,train
1388,uid1388,88643,1909,ex1909,97623,66,0,35249689,20,train
1388,uid1388,88643,90,ex90,119247,25,1,35312028,21,train
1388,uid1388,88643,133,ex133,119373,25,0,35312072,22,train
1388,uid1388,88643,139,ex139,119380,25,0,35312131,23,train
1388,uid1388,88643,104,ex104,119293,25,1,35312278,24,train
1388,uid1388,88643,145,ex145,119386,25,1,35312326,25,train
1388,uid1388,88643,105,ex105,119298,25,1,35312334,26,train
1388,uid1388,88643,122,ex122,119361,25,1,35312367,27,train
1388,uid1388,88643,103,ex103,119288,25,1,35312376,28,train
1389,uid1389,88644,915,ex915,84884,102,0,32741092,0,test
1389,uid1389,88644,992,ex992,84961,102,0,32741213,1,test
1389,uid1389,88644,960,ex960,84929,102,0,32741385,2,test
1389,uid1389,88644,889,ex889,84788,102,0,32741699,3,test
1389,uid1389,88644,949,ex949,84918,102,0,32741837,4,test
1389,uid1389,88644,953,ex953,84922,102,0,32741985,5,test
1389,uid1389,88644,863,ex863,84728,102,0,32742653,6,test
1389,uid1389,88644,1089,ex1089,85824,102,0,32742822,7,test
1389,uid1389,88644,1125,ex1125,85876,102,0,32743266,8,test
1389,uid1389,88644,1088,ex1088,85822,102,1,32743368,9,test
1389,uid1389,88644,1785,ex1785,91009,140,0,32744682,10,test
1389,uid1389,88644,1755,ex1755,90326,42,0,34736905,11,test
1389,uid1389,88644,1756,ex1756,90329,42,0,34737039,12,test
1389,uid1389,88644,1776,ex1776,90688,42,1,34737157,13,test
1389,uid1389,88644,264,ex264,49313,124,0,34741983,14,test
1389,uid1389,88644,314,ex314,51171,64,0,35206463,15,test
1389,uid1389,88644,312,ex312,51162,64,1,35206649,16,test
1389,uid1389,88644,131,ex131,119371,25,1,35206942,17,test
1389,uid1389,88644,132,ex132,119372,25,1,35206996,18,test
1389,uid1389,88644,121,ex121,119360,25,0,35207053,19,test
1389,uid1389,88644,135,ex135,119376,25,1,35207097,20,test
1389,uid1389,88644,110,ex110,119311,25,1,35207177,21,test
1389,uid1389,88644,113,ex113,119326,25,0,35207207,22,test
1389,uid1389,88644,93,ex93,119251,25,0,35207342,23,test
1389,uid1389,88644,108,ex108,119309,25,0,35207446,24,test
1389,uid1389,88644,227,ex227,48873,5,0,35207478,25,test
1389,uid1389,88644,229,ex229,49016,5,1,35207863,26,test
1389,uid1389,88644,905,ex905,84834,102,1,35249108,27,test
1389,uid1389,88644,943,ex943,84912,102,0,35249119,28,test
1389,uid1389,88644,956,ex956,84925,102,0,35249140,29,test
1389,uid1389,88644,882,ex882,84781,102,0,35249202,30,test
1389,uid1389,88644,881,ex881,84780,102,0,35249272,31,test
1389,uid1389,88644,1006,ex1006,84975,102,0,35249353,32,test
1389,uid1389,88644,1779,ex1779,90701,138,0,35249848,33,test
1389,uid1389,88644,122,ex122,119361,25,1,35250316,34,test
1389,uid1389,88644,145,ex145,119386,25,0,35250326,35,test
1389,uid1389,88644,97,ex97,119257,25,0,35250411,36,test
1389,uid1389,88644,112,ex112,119322,25,0,35250455,37,test
1389,uid1389,88644,136,ex136,119377,25,1,35250644,38,test
1389,uid1389,88644,105,ex105,119298,25,0,35250687,39,test
1389,uid1389,88644,116,ex116,119342,25,0,35250803,40,test
1389,uid1389,88644,876,ex876,84746,102,1,35311731,41,test
1389,uid1389,88644,975,ex975,84944,102,0,35311742,42,test
1389,uid1389,88644,994,ex994,84963,102,1,35311762,43,test
1389,uid1389,88644,957,ex957,84926,102,0,35311769,44,test
1389,uid1389,88644,1056,ex1056,85729,107,1,35311830,45,test
1389,uid1389,88644,1059,ex1059,85734,107,0,35311838,46,test
1389,uid1389,88644,1066,ex1066,85749,107,0,35311999,47,test
1389,uid1389,88644,1047,ex1047,85710,107,1,35312146,48,test
1390,uid1390,88645,965,ex965,84934,102,0,32739870,0,train
1390,uid1390,88645,1002,ex1002,84971,102,0,32740203,1,train
1390,uid1390,88645,970,ex970,84939,102,0,32740364,2,train
1390,uid1390,88645,856,ex856,84721,102,0,32740664,3,train
1390,uid1390,88645,988,ex988,84957,102,0,32740929,4,train
1390,uid1390,88645,992,ex992,84961,102,0,32741171,5,train
1390,uid1390,88645,886,ex886,84785,102,0,32741574,6,train
1390,uid1390,88645,1097,ex1097,85837,102,0,32741845,7,train
1390,uid1390,88645,1125,ex1125,85876,102,0,32741979,8,train
1390,uid1390,88645,1100,ex1100,85841,102,0,32742167,9,train
1390,uid1390,88645,1091,ex1091,85826,102,0,32742840,10,train
1390,uid1390,88645,1087,ex1087,85821,102,0,32743188,11,train
1390,uid1390,88645,1069,ex1069,85793,102,0,32743582,12,train
1391,uid1391,88649,1343,ex1343,86545,44,0,32442151,0,test
1391,uid1391,88649,1273,ex1273,86322,44,0,32443139,1,test
1391,uid1391,88649,1293,ex1293,86350,44,0,32443290,2,test
1391,uid1391,88649,1270,ex1270,86318,44,0,32443384,3,test
1391,uid1391,88649,1276,ex1276,86325,44,0,32443437,4,test
1391,uid1391,88649,1305,ex1305,86442,44,0,32443758,5,test
1391,uid1391,88649,1284,ex1284,86341,44,0,32443832,6,test
1391,uid1391,88649,628,ex628,58824,44,1,32444951,7,test
1391,uid1391,88649,1447,ex1447,86857,121,0,32444976,8,test
1391,uid1391,88649,730,ex730,71364,122,0,32445101,9,test
1391,uid1391,88649,717,ex717,71343,122,1,32445425,10,test
1391,uid1391,88649,721,ex721,71349,122,1,32445589,11,test
1392,uid1392,88652,1310,ex1310,86452,44,0,32441523,0,test
1392,uid1392,88652,1464,ex1464,86907,121,0,32443021,1,test
1392,uid1392,88652,1347,ex1347,86549,44,0,32444273,2,test
1392,uid1392,88652,1263,ex1263,86311,44,1,32445689,3,test
1392,uid1392,88652,1320,ex1320,86517,44,1,32446246,4,test
1392,uid1392,88652,412,ex412,53777,44,0,32546987,5,test
1392,uid1392,88652,612,ex612,58808,44,1,32547673,6,test
1392,uid1392,88652,621,ex621,58817,44,1,32547786,7,test
1392,uid1392,88652,430,ex430,53795,44,0,32547890,8,test
1392,uid1392,88652,410,ex410,53775,44,0,32548196,9,test
1392,uid1392,88652,1442,ex1442,86848,121,0,32549096,10,test
1392,uid1392,88652,1445,ex1445,86851,121,0,32549814,11,test
1393,uid1393,88693,123,ex123,119362,25,0,32409646,0,train
1393,uid1393,88693,106,ex106,119303,25,0,32409740,1,train
1393,uid1393,88693,100,ex100,119273,25,1,32409964,2,train
1393,uid1393,88693,121,ex121,119360,25,0,32409998,3,train
1393,uid1393,88693,108,ex108,119309,25,1,32410055,4,train
1393,uid1393,88693,115,ex115,119338,25,1,32410075,5,train
1393,uid1393,88693,119,ex119,119354,25,1,32410104,6,train
1393,uid1393,88693,107,ex107,119308,25,0,32410123,7,train
1393,uid1393,88693,86,ex86,119242,25,1,32410212,8,train
1393,uid1393,88693,105,ex105,119298,25,1,32410234,9,train
1393,uid1393,88693,126,ex126,119365,25,0,33145214,10,train
1393,uid1393,88693,101,ex101,119278,25,1,33145293,11,train
1393,uid1393,88693,85,ex85,119241,25,1,33145643,12,train
1393,uid1393,88693,117,ex117,119346,25,1,33145666,13,train
1393,uid1393,88693,135,ex135,119376,25,1,33145842,14,train
1393,uid1393,88693,97,ex97,119257,25,1,33145972,15,train
1393,uid1393,88693,91,ex91,119248,25,0,33146018,16,train
1393,uid1393,88693,110,ex110,119311,25,0,33146029,17,train
1394,uid1394,88744,1604,ex1604,89739,40,1,32511847,0,train
1394,uid1394,88744,1021,ex1021,85415,114,0,32511953,1,train
1394,uid1394,88744,1014,ex1014,85335,135,1,32512014,2,train
1394,uid1394,88744,879,ex879,84770,123,1,32512029,3,train
1394,uid1394,88744,1600,ex1600,89735,40,1,32512049,4,train
1394,uid1394,88744,928,ex928,84897,40,1,32512106,5,train
1394,uid1394,88744,1565,ex1565,89670,40,1,32618016,6,train
1394,uid1394,88744,1557,ex1557,89662,40,1,32618174,7,train
1394,uid1394,88744,1029,ex1029,85478,123,0,32618175,8,train
1394,uid1394,88744,1572,ex1572,89707,40,0,32618296,9,train
1394,uid1394,88744,1022,ex1022,85446,123,0,32618298,10,train
1394,uid1394,88744,1620,ex1620,89756,40,1,32618323,11,train
1394,uid1394,88744,935,ex935,84904,40,1,32618330,12,train
1394,uid1394,88744,1580,ex1580,89715,40,1,32618336,13,train
1394,uid1394,88744,1592,ex1592,89727,40,1,32787169,14,train
1394,uid1394,88744,865,ex865,84730,135,1,32797225,15,train
1394,uid1394,88744,1558,ex1558,89663,40,1,32797227,16,train
1394,uid1394,88744,1593,ex1593,89728,40,1,32797257,17,train
1394,uid1394,88744,1582,ex1582,89717,40,1,32815910,18,train
1394,uid1394,88744,925,ex925,84894,40,0,32815930,19,train
1394,uid1394,88744,897,ex897,84817,114,0,32815931,20,train
1394,uid1394,88744,1587,ex1587,89722,40,1,32815947,21,train
1394,uid1394,88744,1569,ex1569,89704,40,1,32815954,22,train
1394,uid1394,88744,1598,ex1598,89733,40,1,32815960,23,train
1394,uid1394,88744,931,ex931,84900,40,1,32834215,24,train
1394,uid1394,88744,932,ex932,84901,40,1,33937239,25,train
1395,uid1395,88765,1316,ex1316,86509,44,0,32442277,0,test
1395,uid1395,88765,1347,ex1347,86549,44,0,32443415,1,test
1395,uid1395,88765,1278,ex1278,86327,44,0,32443660,2,test
1395,uid1395,88765,1323,ex1323,86523,44,0,32443807,3,test
1395,uid1395,88765,1325,ex1325,86527,44,0,32443926,4,test
1395,uid1395,88765,1284,ex1284,86341,44,0,32444071,5,test
1395,uid1395,88765,1341,ex1341,86543,44,0,32444271,6,test
1395,uid1395,88765,1331,ex1331,86533,44,1,32547243,7,test
1395,uid1395,88765,432,ex432,53797,44,1,32547537,8,test
1395,uid1395,88765,716,ex716,71342,122,1,32547654,9,test
1396,uid1396,88777,194,ex194,140056,68,1,32826623,0,train
1396,uid1396,88777,194,ex194,140056,68,1,32840743,1,train
1396,uid1396,88777,100,ex100,119273,25,1,32847106,2,train
1396,uid1396,88777,122,ex122,119361,25,1,33031186,3,train
1396,uid1396,88777,168,ex168,122318,73,1,33031364,4,train
1396,uid1396,88777,114,ex114,119334,25,0,33035712,5,train
1396,uid1396,88777,201,ex201,161688,79,1,33578023,6,train
1396,uid1396,88777,168,ex168,122318,73,0,34109050,7,train
1396,uid1396,88777,92,ex92,119250,25,0,34109147,8,train
1396,uid1396,88777,137,ex137,119378,25,1,34109155,9,train
1396,uid1396,88777,99,ex99,119268,25,1,34109162,10,train
1396,uid1396,88777,127,ex127,119366,25,1,34109168,11,train
1396,uid1396,88777,167,ex167,122258,73,1,35248452,12,train
1396,uid1396,88777,112,ex112,119322,25,0,35248465,13,train
1396,uid1396,88777,195,ex195,140094,68,1,35385370,14,train
1397,uid1397,88786,1622,ex1622,89758,40,0,35616919,0,train
1397,uid1397,88786,1572,ex1572,89707,40,0,35617198,1,train
1397,uid1397,88786,1557,ex1557,89662,40,0,35617371,2,train
1397,uid1397,88786,1614,ex1614,89749,40,0,35617971,3,train
1397,uid1397,88786,1608,ex1608,89743,40,0,35618234,4,train
1397,uid1397,88786,1573,ex1573,89708,40,0,35618359,5,train
1397,uid1397,88786,1561,ex1561,89666,40,0,35618732,6,train
1397,uid1397,88786,415,ex415,53780,44,0,35619479,7,train
1397,uid1397,88786,626,ex626,58822,44,1,35620257,8,train
1397,uid1397,88786,414,ex414,53779,44,0,35620406,9,train
1397,uid1397,88786,422,ex422,53787,44,0,35620561,10,train
1397,uid1397,88786,410,ex410,53775,44,0,35620723,11,train
1397,uid1397,88786,871,ex871,84740,102,1,35620883,12,train
1397,uid1397,88786,998,ex998,84967,102,0,35621067,13,train
1397,uid1397,88786,980,ex980,84949,102,0,35621529,14,train
1397,uid1397,88786,985,ex985,84954,102,0,35622437,15,train
1397,uid1397,88786,1558,ex1558,89663,40,0,35772943,16,train
1397,uid1397,88786,1571,ex1571,89706,40,0,35772998,17,train
1397,uid1397,88786,1567,ex1567,89702,40,0,35773112,18,train
1397,uid1397,88786,1600,ex1600,89735,40,0,35773130,19,train
1397,uid1397,88786,926,ex926,84895,40,0,35773156,20,train
1397,uid1397,88786,1615,ex1615,89750,40,0,35773175,21,train
1397,uid1397,88786,428,ex428,53793,44,0,35773218,22,train
1397,uid1397,88786,604,ex604,58800,44,0,35773359,23,train
1397,uid1397,88786,630,ex630,58826,44,0,35773422,24,train
1397,uid1397,88786,614,ex614,58810,44,1,35773445,25,train
1397,uid1397,88786,618,ex618,58814,44,1,35773487,26,train
1397,uid1397,88786,424,ex424,53789,44,0,35773578,27,train
1397,uid1397,88786,603,ex603,58799,44,1,35773637,28,train
1397,uid1397,88786,409,ex409,53774,44,1,35773647,29,train
1397,uid1397,88786,910,ex910,84879,102,0,35773815,30,train
1397,uid1397,88786,1007,ex1007,84976,102,0,35773855,31,train
1397,uid1397,88786,995,ex995,84964,102,1,35773892,32,train
1397,uid1397,88786,918,ex918,84887,102,0,35773952,33,train
1397,uid1397,88786,984,ex984,84953,102,0,35773989,34,train
1398,uid1398,88787,1597,ex1597,89732,40,0,35616910,0,test
1398,uid1398,88787,1561,ex1561,89666,40,1,35617158,1,test
1398,uid1398,88787,1560,ex1560,89665,40,0,35617756,2,test
1398,uid1398,88787,1622,ex1622,89758,40,1,35617808,3,test
1398,uid1398,88787,1591,ex1591,89726,40,1,35617876,4,test
1398,uid1398,88787,920,ex920,84889,40,1,35617965,5,test
1398,uid1398,88787,429,ex429,53794,44,0,35618101,6,test
1398,uid1398,88787,413,ex413,53778,44,0,35618672,7,test
1398,uid1398,88787,414,ex414,53779,44,1,35618793,8,test
1398,uid1398,88787,605,ex605,58801,44,1,35618841,9,test
1398,uid1398,88787,411,ex411,53776,44,1,35618944,10,test
1398,uid1398,88787,975,ex975,84944,102,0,35619060,11,test
1398,uid1398,88787,873,ex873,84742,102,1,35619346,12,test
1398,uid1398,88787,1005,ex1005,84974,102,1,35619394,13,test
1398,uid1398,88787,957,ex957,84926,102,1,35619486,14,test
1398,uid1398,88787,1480,ex1480,87066,117,1,35621299,15,test
1398,uid1398,88787,1475,ex1475,87032,117,0,35773612,16,test
1398,uid1398,88787,1494,ex1494,87114,117,0,35773732,17,test
1398,uid1398,88787,1492,ex1492,87092,117,0,35773787,18,test
1399,uid1399,88789,1605,ex1605,89740,40,0,35619358,0,test
1399,uid1399,88789,1612,ex1612,89747,40,1,35619686,1,test
1399,uid1399,88789,1569,ex1569,89704,40,1,35619860,2,test
1399,uid1399,88789,1607,ex1607,89742,40,1,35620020,3,test
1399,uid1399,88789,614,ex614,58810,44,0,35620204,4,test
1399,uid1399,88789,422,ex422,53787,44,0,35620394,5,test
1399,uid1399,88789,603,ex603,58799,44,1,35620966,6,test
1399,uid1399,88789,412,ex412,53777,44,0,35620992,7,test
1399,uid1399,88789,417,ex417,53782,44,1,35621156,8,test
1399,uid1399,88789,919,ex919,84888,102,0,35621241,9,test
1399,uid1399,88789,969,ex969,84938,102,0,35621713,10,test
1399,uid1399,88789,964,ex964,84933,102,0,35622308,11,test
1399,uid1399,88789,971,ex971,84940,102,0,35622429,12,test
1399,uid1399,88789,908,ex908,84837,102,1,35622467,13,test
1399,uid1399,88789,949,ex949,84918,102,0,35622508,14,test
1399,uid1399,88789,985,ex985,84954,102,1,35622540,15,test
1399,uid1399,88789,436,ex436,53801,44,0,35773003,16,test
1399,uid1399,88789,418,ex418,53783,44,1,35773142,17,test
1399,uid1399,88789,901,ex901,84830,102,0,35773233,18,test
1399,uid1399,88789,997,ex997,84966,102,0,35773319,19,test
1399,uid1399,88789,992,ex992,84961,102,1,35773369,20,test
1399,uid1399,88789,942,ex942,84911,102,0,35773400,21,test
1399,uid1399,88789,977,ex977,84946,102,1,35773458,22,test
1399,uid1399,88789,1000,ex1000,84969,102,1,35773476,23,test
1400,uid1400,88790,935,ex935,84904,40,0,35776104,0,train
1400,uid1400,88790,1577,ex1577,89712,40,1,35776263,1,train
1400,uid1400,88790,925,ex925,84894,40,1,35776479,2,train
1400,uid1400,88790,932,ex932,84901,40,1,35776563,3,train
1400,uid1400,88790,604,ex604,58800,44,0,35776775,4,train
1400,uid1400,88790,620,ex620,58816,44,1,35777132,5,train
